year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,19,4,17.8,66.75,24.56180756,24
2018,1,19,5,17.48,66.94,24.74981611,22.77762653
2018,1,19,6,17.19,67.12,24.93834817,24
2018,1,19,7,19.98,57.56,24.75253204,24
2018,1,19,8,22.94,43.5,25.0969799,24
2018,1,19,9,27.21,32.62,26.66252908,24
2018,1,19,10,30.4,28,28.98221367,24
2018,1,19,11,31.87,25.94,30.26596182,24
2018,1,19,12,32.58,25,30.92397198,24
2018,1,19,13,32.83,24.94,31.18715052,24
2018,1,19,14,32.65,25.5,31.04860014,24
2018,1,19,15,31.92,27.06,30.41982255,24
2018,1,19,16,30.12,34.12,29.20904386,24
2018,1,19,17,25.75,53.62,26.48758705,24
2018,1,19,18,23.6,60,25.03606003,21.61777899
2018,1,19,19,22.52,65.81,24.18305762,23.0637675
2018,1,19,20,21.58,70.25,23.3570622,23.42489221
2018,1,19,21,20.77,73,22.73073324,24
2018,1,19,22,20.06,74.12,22.43183524,24
2018,1,19,23,19.44,74.19,22.43026526,21.34705466
2018,1,20,0,18.87,73.62,22.65854062,20.04485242
2018,1,20,1,18.4,72.69,23.02514714,24
2018,1,20,2,18.04,71.25,23.51455127,18
2018,1,20,3,17.8,69.56,24.01407008,23.30926422
2018,1,20,4,17.61,68.19,24.41646375,24
2018,1,20,5,17.29,67.94,24.69906228,24
2018,1,20,6,16.87,68.81,24.86146222,24
2018,1,20,7,19.74,60.44,24.54511217,24
2018,1,20,8,23.16,42.12,25.1254849,19.98623885
2018,1,20,9,27.07,31.25,26.51352771,24
2018,1,20,10,29.99,26.75,28.53009094,24
2018,1,20,11,31.51,24.19,29.77068689,24
2018,1,20,12,32.28,22.69,30.4180408,24
2018,1,20,13,32.59,21.62,30.64781895,24
2018,1,20,14,32.5,21.19,30.52821182,24
2018,1,20,15,31.94,21.94,30.03420575,24
2018,1,20,16,30.63,26.94,29.12359288,24
2018,1,20,17,26.83,48,27.14831156,24
2018,1,20,18,23.92,56.31,25.29600208,23.29945869
2018,1,20,19,22.44,62.5,24.40240024,24
2018,1,20,20,21.41,68.81,23.48805364,24
2018,1,20,21,20.62,73.88,22.54940559,22.5267684
2018,1,20,22,19.9,77.19,21.78464882,23.78027058
2018,1,20,23,19.27,78.75,21.38782307,18
2018,1,21,0,18.75,78.62,21.46747418,21.51577765
2018,1,21,1,18.33,76.69,22.08023829,22.95159465
2018,1,21,2,17.98,73.62,22.99897212,23.18032076
2018,1,21,3,17.62,71.06,23.80291681,23.95643308
2018,1,21,4,17.29,69.62,24.34983837,20.6633961
2018,1,21,5,16.97,69.12,24.71035664,24
2018,1,21,6,16.76,68.69,24.98329592,24
2018,1,21,7,19.73,58.12,24.77777406,24
2018,1,21,8,23,44.88,25.11202833,24
2018,1,21,9,27.14,35.44,26.7421318,23.98482792
2018,1,21,10,30.7,25.88,29.11760192,24
2018,1,21,11,32.08,21.94,30.16903469,24
2018,1,21,12,32.78,20.38,30.74826942,24
2018,1,21,13,33.01,20.06,30.95366377,24
2018,1,21,14,32.73,20.56,30.7113215,24
2018,1,21,15,31.96,22.19,30.06956657,24
2018,1,21,16,30.25,29.06,28.91760019,24
2018,1,21,17,25.7,53.44,26.44240702,24
2018,1,21,18,23.29,60.31,24.86907411,23.54666093
2018,1,21,19,22.12,66.81,23.93198195,24
2018,1,21,20,21.2,72.31,22.95071943,18
2018,1,21,21,20.46,75.75,22.17243786,20.20080953
2018,1,21,22,19.8,76.94,21.83033008,24
2018,1,21,23,19.22,76.38,21.96477081,18.10071933
2018,1,22,0,18.72,74.5,22.49994626,23.13809663
2018,1,22,1,18.33,72.06,23.19526436,24
2018,1,22,2,17.95,70.56,23.71367288,24
2018,1,22,3,17.56,69.19,24.24779026,24
2018,1,22,4,17.17,67.94,24.79300823,24
2018,1,22,5,16.71,67.5,25.27514125,24
2018,1,22,6,16.29,67.56,25.66777086,22.35760903
2018,1,22,7,19.05,60.06,24.8428937,24
2018,1,22,8,22.35,41.88,25.01438444,24
2018,1,22,9,26.28,32.75,26.09639796,24
2018,1,22,10,29.38,27.62,28.05632639,24
2018,1,22,11,30.94,24.38,29.24473848,23.72330262
2018,1,22,12,31.6,24.06,29.84866822,24
2018,1,22,13,31.63,24.94,29.94256708,24
2018,1,22,14,31.12,26.88,29.58947513,24
2018,1,22,15,30.08,30.38,28.85541434,24
2018,1,22,16,28.23,38.44,27.75860119,24
2018,1,22,17,24.28,60.12,25.44431799,24
2018,1,22,18,22.3,68.81,23.81285782,22.0484809
2018,1,22,19,21.51,72.62,23.013913,24
2018,1,22,20,21.05,73.62,22.70211151,24
2018,1,22,21,20.67,73.69,22.59274834,21.28933108
2018,1,22,22,20.26,74.06,22.46047297,24
2018,1,22,23,19.88,74.38,22.37328603,21.91602296
2018,1,23,0,19.53,74.56,22.34437676,23.42260078
